math_score,sex,education,BSBM16A,BSBM16B,BSBM16C,BSBM16D,BSBM16E,BSBM16F,BSBM16G,BSBM16H,BSBM16I,BSBM17A,BSBM17B,BSBM17C,BSBM17D,BSBM17E,BSBM17F,BSBM17G,BSBM19A,BSBM19B,BSBM19C,BSBM19D,BSBM19E,BSBM19F,BSBM19G,BSBM19H,BSBM19I,BSBM20A,BSBM20B,BSBM20C,BSBM20D,BSBM20E,BSBM20F,BSBM20G,BSBM20H,BSBM20I,interest,teaching,success,importance
603.60451,1,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.2222222222222223,4.0,3.6666666666666665,3.6666666666666665
590.26259,1,University or Higher,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.7777777777777777,3.0,2.5555555555555554,2.0
610.26746,1,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.888888888888889,3.7777777777777777
608.19528,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,3.142857142857143,3.7777777777777777,3.6666666666666665
504.70182,0,Don't Know,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5555555555555554,4.0,2.5555555555555554,4.0
496.36791,0,Don't Know,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,2.888888888888889,3.4285714285714284,2.3333333333333335,3.4444444444444446
526.09794,0,Don't Know,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,3.0,2.111111111111111,4.0,2.6666666666666665,2.888888888888889
584.44615,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,4.0,4.0,4.0
551.31126,0,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.857142857142857,3.888888888888889,4.0
572.25306,0,Don't Know,4.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4444444444444446,4.0,3.111111111111111,3.888888888888889
611.15528,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,4.0,4.0
567.71117,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.3333333333333335,4.0,2.5555555555555554,3.888888888888889
555.29805,0,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,4.0,3.6666666666666665,4.0
580.6529,0,University or Higher,4.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,4.0,3.5555555555555554,3.7777777777777777
509.94779,0,Don't Know,1.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5555555555555554,4.0,3.0,4.0
491.71233,0,University or Higher,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,2.888888888888889,3.4285714285714284,2.2222222222222223,3.5555555555555554
567.69703,1,University or Higher,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.3333333333333335,4.0,3.111111111111111,3.111111111111111
581.50308,1,University or Higher,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,2.888888888888889,4.0,2.6666666666666665,2.888888888888889
571.90141,1,University or Higher,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.4444444444444446,4.0,3.3333333333333335,3.4444444444444446
552.95294,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,4.0,3.888888888888889,3.888888888888889
545.14016,1,University or Higher,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,4.0,3.6666666666666665,3.7777777777777777
554.60109,1,University or Higher,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.4444444444444446,3.5714285714285716,3.6666666666666665,2.888888888888889
549.94696,1,Secondary or lower,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.888888888888889,4.0,2.6666666666666665,3.888888888888889
535.72801,1,Don't Know,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.7142857142857144,2.4444444444444446,3.4444444444444446
612.0284,1,Don't Know,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.888888888888889,3.857142857142857,2.888888888888889,2.6666666666666665
641.26214,1,University or Higher,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.6666666666666665,4.0,2.6666666666666665,3.7777777777777777
436.36888,1,Don't Know,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.7777777777777777,3.857142857142857,1.5555555555555556,3.7777777777777777
641.30289,1,University or Higher,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.888888888888889,3.7142857142857144,2.5555555555555554,3.7777777777777777
604.37174,0,Don't Know,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.3333333333333335,3.0,3.111111111111111,3.3333333333333335
501.3669,0,University or Higher,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.2222222222222223,1.8571428571428572,1.8888888888888888,2.7777777777777777
463.58433,0,Don't Know,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.8888888888888888,2.857142857142857,1.1111111111111112,2.0
564.13428,0,Don't Know,4.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.5555555555555554,3.888888888888889
690.16958,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.4285714285714284,3.3333333333333335,4.0
582.537,0,University or Higher,4.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.7777777777777777,1.5714285714285714,2.5555555555555554,4.0
681.20663,0,Post-Secondary,4.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.111111111111111,3.857142857142857,3.6666666666666665,4.0
569.85284,1,University or Higher,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,2.3333333333333335,3.857142857142857,2.2222222222222223,2.5555555555555554
478.08901,1,University or Higher,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.4444444444444446,2.5714285714285716,1.6666666666666667,2.7777777777777777
668.98904,0,University or Higher,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.6666666666666665,3.857142857142857,3.2222222222222223,3.888888888888889
547.87667,1,Don't Know,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5555555555555554,4.0,1.8888888888888888,4.0
622.43372,0,University or Higher,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5555555555555554,3.7142857142857144,3.4444444444444446,2.888888888888889
557.77277,0,Don't Know,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.857142857142857,3.111111111111111,3.888888888888889
529.79811,0,University or Higher,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,2.3333333333333335,3.0,2.4444444444444446,3.111111111111111
526.88365,1,Post-Secondary,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,1.7777777777777777,2.7142857142857144,1.8888888888888888,2.0
670.40111,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.5714285714285716,3.4444444444444446,4.0
557.05699,1,University or Higher,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.5714285714285714,2.3333333333333335,2.3333333333333335
625.66942,1,University or Higher,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.3333333333333335,3.5714285714285716,2.888888888888889,2.5555555555555554
584.73166,0,University or Higher,4.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.2222222222222223,4.0,2.5555555555555554,3.111111111111111
576.71733,1,University or Higher,1.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,1.8888888888888888,1.7142857142857142,1.8888888888888888,2.6666666666666665
580.99564,0,University or Higher,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.857142857142857,2.7777777777777777,3.3333333333333335
569.6514,0,Don't Know,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.111111111111111,3.0,2.3333333333333335,3.3333333333333335
559.05656,0,University or Higher,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.6666666666666665,2.857142857142857,1.8888888888888888,3.2222222222222223
564.37057,0,Don't Know,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.7777777777777777,2.5714285714285716,2.3333333333333335,3.7777777777777777
497.22989,0,Don't Know,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,1.8888888888888888,2.7142857142857144,2.6666666666666665,2.888888888888889
537.55599,1,University or Higher,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.6666666666666667,2.142857142857143,1.7777777777777777,3.0
667.75134,1,University or Higher,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.6666666666666665,3.5714285714285716,3.5555555555555554,3.6666666666666665
616.80213,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.2222222222222223,4.0
629.4776,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.857142857142857,4.0,4.0
469.80877,1,Don't Know,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.5555555555555554,4.0,3.0,3.7777777777777777
599.96214,1,Post-Secondary,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.6666666666666665,3.4285714285714284,2.7777777777777777,3.4444444444444446
583.49464,0,Don't Know,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.2222222222222223,2.857142857142857,2.2222222222222223,3.5555555555555554
603.37668,1,University or Higher,4.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.4444444444444446,3.4285714285714284,3.111111111111111,3.5555555555555554
552.92678,0,Secondary or lower,3.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.888888888888889,3.5714285714285716,2.888888888888889,3.7777777777777777
513.56478,1,Don't Know,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.2222222222222223,3.857142857142857,2.111111111111111,3.7777777777777777
557.67411,0,Don't Know,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.3333333333333335,2.7142857142857144,2.0,3.111111111111111
656.311,1,Don't Know,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,2.4444444444444446,3.4285714285714284,2.7777777777777777,3.111111111111111
634.6611,1,University or Higher,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.111111111111111,3.142857142857143,2.7777777777777777,2.3333333333333335
692.37582,0,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.111111111111111,3.857142857142857,3.5555555555555554,3.888888888888889
586.73758,0,University or Higher,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.888888888888889,3.857142857142857,3.2222222222222223,3.3333333333333335
552.37346,0,Don't Know,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.2222222222222223,3.0,2.111111111111111,2.6666666666666665
539.77137,1,Don't Know,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.6666666666666667,3.0,2.0,1.3333333333333333
543.07378,1,Post-Secondary,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.6666666666666665,3.857142857142857,2.4444444444444446,3.7777777777777777
590.34176,0,University or Higher,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.7777777777777777,4.0,2.7777777777777777,2.7777777777777777
689.4911,1,Secondary or lower,4.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5714285714285716,2.4444444444444446,4.0
593.60264,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.3333333333333335,3.5714285714285716,2.3333333333333335,3.6666666666666665
492.13892,1,University or Higher,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.142857142857143,2.5555555555555554,3.888888888888889
616.63877,1,University or Higher,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.4444444444444446,1.7142857142857142,2.3333333333333335,3.7777777777777777
